"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11102329","204261","209","N","TX","TX","0","5","0","402","12-01-2016 09:01:00","12-01-2016 11:15:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","48213938207","12-01-2016 11:24:10","770938","1319931","Y","12/1/2016 9:08:00 AM"
"11102297","503263","208","Y","TX","TXU","401","195","102","36","12-01-2016 09:05:00","12-01-2016 09:09:00","","","","","","","53546543303","","258269","983841","Y","12/1/2016 9:08:00 AM"
"11102197","404939","213","Y","TX","TXU","407","195","94","616","12-01-2016 09:24:00","12-01-2016 10:41:00","","","","","","","67152366500","","913017","1013425","Y","12/1/2016 9:12:00 AM"
"11102225","801941","215","N","SV","NLS","66","183","91","117","12-01-2016 20:03:00","12-01-2016 22:00:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87660633302","12-01-2016 12:44:29","940507","552810","Y","12/1/2016 9:12:00 AM"
"11102225","801941","215","N","SV","NLS","66","183","91","117","12-01-2016 20:03:00","12-01-2016 22:00:00","TMRepairActionAccessable","General","See Comments","","","","87660633302","12-01-2016 12:44:29","940507","552810","Y","12/1/2016 9:12:00 AM"
"11102060","401931","216","Y","TX","TX","401","195","91","84","12-01-2016 09:13:00","12-01-2016 09:34:00","","","","","","","68107784907","","965190","787625","Y","12/1/2016 9:13:00 AM"
"11102104","202533","224","N","TX","TX","0","20","0","378","12-01-2016 09:15:00","12-01-2016 09:57:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","48225393006","12-01-2016 10:29:09","768012","1377529","Y","12/1/2016 9:18:00 AM"
"11102288","208763","225","Y","TX","TXU","407","195","94","1065","12-01-2016 09:22:00","12-01-2016 10:33:00","","","","","","","48908944307","","806638","1293238","Y","12/1/2016 9:18:00 AM"
"11102196","407461","226","Y","TX","TXU","403","195","0","488","12-01-2016 09:25:00","12-01-2016 10:26:00","","","","","","","65983824705","","855265","1167476","Y","12/1/2016 9:19:00 AM"
"11102102","307761","229","Y","LAT","LAT","192","188","81","756","12-01-2016 09:19:00","12-01-2016 09:33:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","14706569008","12-01-2016 10:57:10","494105","2284730","Y","12/1/2016 9:19:00 AM"
"11102242","503961","228","Y","TX","TX","401","195","94","924","12-01-2016 09:36:00","12-01-2016 10:53:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55403930905","12-02-2016 06:39:04","353533","766840","Y","12/1/2016 9:19:00 AM"
"11101546","401135","230","Y","TX","TX","405","195","94","83","12-01-2016 09:19:00","12-01-2016 10:42:00","","","","","","","67258173302","","917052","1041833","Y","12/1/2016 9:20:00 AM"
"11102226","400338","234","Y","TX","TX","401","195","0","54","12-01-2016 09:21:00","12-01-2016 10:15:00","","","","","","","68025674907","","959668","877682","Y","12/1/2016 9:21:00 AM"
"11102255","203131","235","N","TX","SNC","0","190","0","45","12-01-2016 09:16:00","12-01-2016 10:01:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","47640964103","12-01-2016 11:28:51","740287","1452835","Y","12/1/2016 9:22:00 AM"
"11102132","704064","240","N","SV","SNCU","67","189","111","43","12-01-2016 14:45:00","12-01-2016 15:28:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86881031807","12-01-2016 15:54:10","895995","655776","Y","12/1/2016 9:26:00 AM"
"11101984","401131","241","N","LAT","LAT","0","20","0","3236","12-01-2016 09:19:00","12-01-2016 13:33:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","66958782503","12-01-2016 10:51:07","905211","1041413","Y","12/1/2016 9:26:00 AM"
"11102132","704064","240","N","SV","SNCU","67","189","111","43","12-01-2016 14:45:00","12-01-2016 15:28:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86881031807","12-01-2016 15:54:10","895995","655776","Y","12/1/2016 9:26:00 AM"
"11102132","704064","240","N","SV","SNCU","67","189","111","43","12-01-2016 14:45:00","12-01-2016 15:28:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","86881031807","12-01-2016 10:08:25","895995","655776","Y","12/1/2016 9:26:00 AM"
"11101984","401131","241","N","LAT","LAT","0","20","0","3236","12-01-2016 09:19:00","12-01-2016 13:33:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   0% Palms:  R/O","","","","66958782503","12-01-2016 10:51:07","905211","1041413","Y","12/1/2016 9:26:00 AM"
"11102103","800631","244","N","SV","SNC","66","188","91","27","12-01-2016 14:15:00","12-01-2016 14:42:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","87158098101","12-01-2016 11:12:47","912201","544254","Y","12/1/2016 9:28:00 AM"
"11102103","800631","244","N","SV","SNC","66","188","91","27","12-01-2016 14:15:00","12-01-2016 14:42:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87158098101","12-01-2016 11:15:15","912201","544254","Y","12/1/2016 9:28:00 AM"
"11102185","708431","247","N","SV","SNCU","66","188","91","17","12-01-2016 16:43:00","12-01-2016 17:00:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87393545700","12-01-2016 14:09:05","922891","717992","Y","12/1/2016 9:29:00 AM"
"11102185","708431","247","N","SV","SNCU","66","188","91","17","12-01-2016 16:43:00","12-01-2016 17:00:00","TMRepairActionAccessable","General","See Comments","","","","87393545700","12-01-2016 14:09:05","922891","717992","Y","12/1/2016 9:29:00 AM"
"11102185","708431","247","N","SV","SNCU","66","188","91","17","12-01-2016 16:43:00","12-01-2016 17:00:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87393545700","12-01-2016 14:09:05","922891","717992","Y","12/1/2016 9:29:00 AM"
"11102024","104835","249","Y","TX","TXU","401","195","102","40","12-01-2016 09:32:00","12-01-2016 09:40:00","","","","","","","46495525507","","678860","1728128","Y","12/1/2016 9:32:00 AM"
"11102002","709262","248","N","TX","TX","23","20","93","4690","12-01-2016 10:04:00","12-01-2016 17:53:00","TMRepairActionTrimTree","General","Trim/Remove Tree 12   50% Palms:","","","","87782352703","12-01-2016 10:08:10","942680","661844","Y","12/1/2016 9:32:00 AM"
"11102317","205633","250","Y","TX","TXU","0","193","0","88","12-01-2016 09:33:00","12-01-2016 09:41:00","","","","","","","47925275208","","752302","1378346","Y","12/1/2016 9:33:00 AM"
"11102081","201433","252","Y","TX","TXU","401","195","102","41","12-01-2016 09:34:00","12-01-2016 10:15:00","","","","","","","44372449801","","574033","1614455","Y","12/1/2016 9:34:00 AM"
"11101544","806433","251","N","TX","SNC","0","40","0","14","12-01-2016 09:29:00","12-01-2016 09:43:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","85739543204","12-01-2016 10:03:08","843935","446626","Y","12/1/2016 9:34:00 AM"
"11102187","809534","253","Y","TX","TX","401","195","102","588","12-01-2016 10:44:00","12-01-2016 14:00:00","","","","","","","87551335002","","934253","507338","Y","12/1/2016 9:34:00 AM"
"11102180","408765","261","N","TX","SNC","0","196","0","467","12-01-2016 09:40:00","12-01-2016 17:27:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","65370951500","12-01-2016 17:40:56","825864","1101064","Y","12/1/2016 9:40:00 AM"
"11102180","408765","261","N","TX","SNC","0","196","0","467","12-01-2016 09:40:00","12-01-2016 17:27:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","65370951500","12-01-2016 17:40:56","825864","1101064","Y","12/1/2016 9:40:00 AM"
"11102267","807433","264","Y","TX","TX","401","195","94","63","12-01-2016 11:47:00","12-01-2016 12:50:00","","","","","","","86151066508","","861565","508326","Y","12/1/2016 9:43:00 AM"
"11102330","500432","263","N","TX","LAT","66","25","81","696","12-01-2016 09:36:00","12-01-2016 11:32:00","","","","","","","51566729203","","160082","1087409","Y","12/1/2016 9:43:00 AM"
"11102312","402634","265","N","SV","NLS","23","189","111","232","12-01-2016 09:38:00","12-01-2016 13:30:00","TMRepairActionReplaceConductor","General","Replace 80 ft 1/0A SVC","N","N","N","68031359007","12-19-2016 11:07:32","957980","909686","Y","12/1/2016 9:44:00 AM"
"11102312","402634","265","N","SV","NLS","23","189","111","232","12-01-2016 09:38:00","12-01-2016 13:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","68031359007","12-01-2016 11:20:40","957980","909686","Y","12/1/2016 9:44:00 AM"
"11102312","402634","265","N","SV","NLS","23","189","111","232","12-01-2016 09:38:00","12-01-2016 13:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","68031359007","12-01-2016 11:20:40","957980","909686","Y","12/1/2016 9:44:00 AM"
"11102312","402634","265","N","SV","NLS","23","189","111","232","12-01-2016 09:38:00","12-01-2016 13:30:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","68031359007","12-01-2016 11:21:05","957980","909686","Y","12/1/2016 9:44:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","86058690365","12-01-2016 11:25:03","859710","540309","Y","12/1/2016 9:45:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionSpliceConductor","General","Splice 1000A A,B,C PRI","Y","Y","Y","86058690365","12-01-2016 11:25:03","859710","540309","Y","12/1/2016 9:45:00 AM"
"11102019","801939","270","N","SV","NLS","0","188","91","150","12-01-2016 16:30:00","12-01-2016 19:00:00","TMRepairActionAccessable","General","See Comments","","","","87559038902","12-01-2016 12:15:44","932675","550058","Y","12/1/2016 9:45:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionAccessable","General","See Comments","","","","86058690365","12-01-2016 11:25:03","860069","540144","Y","12/1/2016 9:45:00 AM"
"11102019","801939","270","N","SV","NLS","0","188","91","150","12-01-2016 16:30:00","12-01-2016 19:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87559038902","12-01-2016 12:15:44","932675","550058","Y","12/1/2016 9:45:00 AM"
"11102262","504666","271","Y","TX","TX","401","195","94","2760","12-01-2016 09:47:00","12-01-2016 12:51:00","","","","","","","51579799604","","160826","1152779","Y","12/1/2016 9:45:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionSpliceConductor","General","Splice 1000A A,B,C PRI","Y","Y","Y","86058690365","12-01-2016 11:25:03","860069","540144","Y","12/1/2016 9:45:00 AM"
"11102019","801939","270","N","SV","NLS","0","188","91","150","12-01-2016 16:30:00","12-01-2016 19:00:00","TMRepairActionAccessable","General","See Comments","","","","87559038902","12-01-2016 12:15:44","932675","550051","Y","12/1/2016 9:45:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionAccessable","General","See Comments","","","","86058690365","12-01-2016 11:25:03","859710","540309","Y","12/1/2016 9:45:00 AM"
"11102019","801939","270","N","SV","NLS","0","188","91","150","12-01-2016 16:30:00","12-01-2016 19:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87559038902","12-01-2016 12:15:44","932675","550051","Y","12/1/2016 9:45:00 AM"
"11102190","810162","272","N","FDR","FDR","192","189","121","22275","12-01-2016 09:45:00","12-01-2016 10:16:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","86058690365","12-01-2016 11:25:03","860069","540144","Y","12/1/2016 9:45:00 AM"
"11102266","301462","275","N","TX","SNCU","0","21","0","181","12-01-2016 09:45:00","12-01-2016 12:46:00","","","","","","","14511459707","","483406","2309642","Y","12/1/2016 9:48:00 AM"
"11102055","405035","279","N","SV","SNCU","301","189","111","16","12-01-2016 14:28:00","12-01-2016 14:44:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87396360808","12-01-2016 11:53:26","923163","730466","Y","12/1/2016 9:50:00 AM"
"11102055","405035","279","N","SV","SNCU","301","189","111","16","12-01-2016 14:28:00","12-01-2016 14:44:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87396360808","12-01-2016 11:53:26","923163","730466","Y","12/1/2016 9:50:00 AM"
"11102055","405035","279","N","SV","SNCU","301","189","111","16","12-01-2016 14:28:00","12-01-2016 14:44:00","TMRepairActionReplaceConductor","General","Replace 74 ft 4/0A SVC","N","N","N","87396360808","12-28-2016 11:27:42","923163","730466","Y","12/1/2016 9:50:00 AM"
"11102315","504833","284","Y","TX","TXU","401","195","94","546","12-01-2016 10:04:00","12-01-2016 11:22:00","","","","","","","52154614001","","189053","1024463","Y","12/1/2016 9:53:00 AM"
"11102194","810935","286","Y","TX","TX","401","195","102","2057","12-01-2016 09:53:00","12-01-2016 13:00:00","","","","","","","87054450901","","909199","520609","Y","12/1/2016 9:53:00 AM"
"11102334","408265","287","Y","TX","TXU","407","195","0","235","12-01-2016 10:20:00","12-01-2016 11:07:00","","","","","","","67253881201","","920687","1015779","Y","12/1/2016 9:54:00 AM"
"11102359","808934","290","Y","TX","TX","401","195","94","784","12-01-2016 09:55:00","12-01-2016 13:11:00","","","","","","","86252021603","","866520","510820","Y","12/1/2016 9:55:00 AM"
"11102333","507665","288","N","TX","TX","0","190","0","113","12-01-2016 09:52:00","12-01-2016 11:45:00","","","","","","","55606764808","","362886","783662","Y","12/1/2016 9:55:00 AM"
"11101991","208165","294","N","TX","TX","0","25","0","212","12-01-2016 09:56:00","12-01-2016 10:49:00","TMRepairActionAccessable","General","See Comments","","","","48017730809","12-01-2016 10:54:20","759415","1336100","Y","12/1/2016 9:57:00 AM"
"11101991","208165","294","N","TX","TX","0","25","0","212","12-01-2016 09:56:00","12-01-2016 10:49:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","48017730809","12-01-2016 11:24:31","759415","1336100","Y","12/1/2016 9:57:00 AM"
"11102463","702837","296","Y","TX","TX","401","195","102","1332","12-01-2016 09:58:00","12-01-2016 11:49:00","","","","","","","87070232204","","907539","601526","Y","12/1/2016 9:58:00 AM"
"11101589","501764","302","Y","TX","TX","401","195","94","315","12-01-2016 10:01:00","12-01-2016 11:46:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55408508403","12-02-2016 06:43:34","351815","795610","Y","12/1/2016 10:01:00 AM"
"11102326","700531","306","N","SV","SNC","66","188","91","95","12-01-2016 12:55:00","12-01-2016 14:30:00","TMRepairActionAccessable","General","See Comments","","","","87588724100","12-01-2016 11:59:31","934170","692346","Y","12/1/2016 10:04:00 AM"
"11102326","700531","306","N","SV","SNC","66","188","91","95","12-01-2016 12:55:00","12-01-2016 14:30:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87588724100","12-01-2016 11:59:31","934170","692346","Y","12/1/2016 10:04:00 AM"
"11102171","408462","309","N","SV","SNC","0","188","93","278","12-01-2016 10:04:00","12-01-2016 14:42:00","","","","","","","64975389208","","803040","1129612","Y","12/1/2016 10:06:00 AM"
"11102443","300633","312","N","SV","SNC","66","183","91","72","12-01-2016 10:03:00","12-01-2016 11:15:00","TMRepairActionRepairConductor","General","Repair 1/0QUAD SVC","N","N","N","23485125706","12-01-2016 11:23:10","22381","2176617","Y","12/1/2016 10:07:00 AM"
"11102443","300633","312","N","SV","SNC","66","183","91","72","12-01-2016 10:03:00","12-01-2016 11:15:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","23485125706","12-01-2016 11:23:10","22381","2176617","Y","12/1/2016 10:07:00 AM"
"11102438","102033","316","Y","TX","LAT","401","195","102","185","12-01-2016 10:27:00","12-01-2016 13:32:00","","","","","","","37219412700","","618165","1847039","Y","12/1/2016 10:08:00 AM"
"11102394","408462","317","N","LAT","LAT","0","188","93","5460","12-01-2016 10:09:00","12-01-2016 14:42:00","","","","","","","65272567202S","","819163","1113784","Y","12/1/2016 10:09:00 AM"
"11102173","204264","320","Y","TX","TX","401","195","0","261","12-01-2016 10:10:00","12-01-2016 11:37:00","","","","","","","48215881202","","770659","1326462","Y","12/1/2016 10:10:00 AM"
"11102154","408462","322","N","OCR","LAT","0","188","93","12240","12-01-2016 10:10:00","12-01-2016 14:42:00","","","","","","","64970385913S","","803138","1103119","Y","12/1/2016 10:11:00 AM"
"11102444","301137","325","N","TX","TX","0","7","0","402","12-01-2016 10:06:00","12-01-2016 12:20:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","25776417006","12-01-2016 14:51:00","137315","2128820","Y","12/1/2016 10:13:00 AM"
