"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11085972","805834","293","N","TX","TX","0","197","0","1600","11-18-2016 10:20:00","11-18-2016 13:40:00","TMRepairActionSpliceConductor","General","Splice 6DPX SEC","N","N","N","86143963709","11-18-2016 11:00:43","866078","467149","Y","11/18/2016 10:21:00 AM"
"11085972","805834","293","N","TX","TX","0","197","0","1600","11-18-2016 10:20:00","11-18-2016 13:40:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   50% Palms:  R/O","","","","86143963709","11-18-2016 11:00:43","866078","467149","Y","11/18/2016 10:21:00 AM"
"11085972","805834","293","N","TX","TX","0","197","0","1600","11-18-2016 10:20:00","11-18-2016 13:40:00","TMRepairActionAccessable","General","See Comments","","","","86143963709","11-18-2016 11:00:43","866078","467149","Y","11/18/2016 10:21:00 AM"
"11085634","802433","295","Y","TX","TX","401","195","94","438","11-18-2016 10:21:00","11-18-2016 14:00:00","","","","","","","86650188201","","887542","504313","Y","11/18/2016 10:21:00 AM"
"11085512","505064","301","N","LAT","LATU","0","189","86","5346","11-18-2016 10:23:00","11-18-2016 11:29:00","TMRepairActionReplaceArrestor","General","Replace 18 KV arrestor","","","","56613851106","11-18-2016 11:42:19","413718","816539","Y","11/18/2016 10:29:00 AM"
"11085512","505064","301","N","LAT","LATU","0","189","86","5346","11-18-2016 10:23:00","11-18-2016 11:29:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","56613851106","11-18-2016 11:42:19","413718","816539","Y","11/18/2016 10:29:00 AM"
"11085960","800333","305","N","SV","SNC","66","188","91","139","11-18-2016 18:39:00","11-18-2016 20:58:00","","","","","","","87257369508","","919110","540109","Y","11/18/2016 10:39:00 AM"
"11086012","407665","307","Y","TX","TX","401","195","102","382","11-18-2016 10:39:00","11-18-2016 13:50:00","","","","","","","66222478700","","868448","864571","Y","11/18/2016 10:39:00 AM"
"11085986","501833","308","N","TX","TX","0","190","0","524","11-18-2016 10:36:00","11-18-2016 12:47:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","56621291807","11-18-2016 13:13:36","411160","856708","Y","11/18/2016 10:40:00 AM"
"11086030","500239","314","Y","TX","TX","401","188","111","324","11-18-2016 10:44:00","11-18-2016 12:05:00","","","","","","","51379975902","","151815","1150952","Y","11/18/2016 10:44:00 AM"
"11086049","700839","316","N","SV","NLS","310","188","105","470","11-18-2016 11:40:00","11-18-2016 19:30:00","TMRepairActionReplaceConductor","General","Replace 100 ft 2TPX SVC","N","N","N","87172040203","11-18-2016 11:57:13","911623","610441","Y","11/18/2016 10:45:00 AM"
"11085904","405934","315","Y","TX","LAT","401","195","102","5","11-18-2016 10:45:00","11-18-2016 10:50:00","","","","","","","87496242803","","927572","731480","Y","11/18/2016 10:45:00 AM"
"11085589","809433","318","N","SV","SNCU","301","189","111","23","11-18-2016 20:24:00","11-18-2016 20:47:00","TMRepairActionAccessable","General","See Comments","","","","86339076309","11-18-2016 19:20:00","871625","448299","Y","11/18/2016 10:47:00 AM"
"11085589","809433","318","N","SV","SNCU","301","189","111","23","11-18-2016 20:24:00","11-18-2016 20:47:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86339076309","11-18-2016 19:20:00","871625","448299","Y","11/18/2016 10:47:00 AM"
"11085485","702938","317","N","TX","TX","0","20","0","610","11-18-2016 10:46:00","11-18-2016 11:47:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","87287926006","11-18-2016 11:58:13","920223","688074","Y","11/18/2016 10:47:00 AM"
"11085589","809433","318","N","SV","SNCU","301","189","111","23","11-18-2016 20:24:00","11-18-2016 20:47:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86339076309","11-18-2016 19:20:00","871625","448299","Y","11/18/2016 10:47:00 AM"
"11085589","809433","318","N","SV","SNCU","301","189","111","23","11-18-2016 20:24:00","11-18-2016 20:47:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86339076309","11-18-2016 19:20:00","871625","448299","Y","11/18/2016 10:47:00 AM"
"11085616","810063","323","N","TX","TX","0","7","0","492","11-18-2016 10:48:00","11-18-2016 13:32:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","85439119408","11-18-2016 13:37:09","826479","449792","Y","11/18/2016 10:50:00 AM"
"11085484","202232","322","Y","TX","TX","192","188","0","88","11-18-2016 10:50:00","11-18-2016 11:34:00","","","","","","","47065057500","","706316","1577744","Y","11/18/2016 10:50:00 AM"
"11085614","406535","325","Y","TX","TX","401","195","102","222","11-18-2016 10:52:00","11-18-2016 12:43:00","","","","","","","67814700608","","949827","820491","Y","11/18/2016 10:52:00 AM"
"11085430","802233","326","N","SV","SNC","66","188","91","80","11-18-2016 12:01:00","11-18-2016 13:21:00","TMRepairActionReworkedConnections","General","Reworked Connections at Weatherhead","","","","87060271509","11-18-2016 13:28:31","907850","551021","Y","11/18/2016 10:54:00 AM"
"11085395","411733","327","N","SV","SNC","66","188","91","12","11-18-2016 14:08:00","11-18-2016 14:20:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","68228838206","11-18-2016 13:10:28","970377","894309","Y","11/18/2016 10:56:00 AM"
"11085887","504964","328","Y","TX","TXU","401","195","94","1111","11-18-2016 11:03:00","11-18-2016 12:44:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","76887192300","11-20-2016 10:04:36","419547","686696","Y","11/18/2016 10:56:00 AM"
"11085633","802636","330","Y","TX","TX","401","195","94","567","11-18-2016 10:57:00","11-18-2016 12:00:00","","","","","","","86857097208","","897138","538632","Y","11/18/2016 10:57:00 AM"
"11085584","200433","329","Y","TX","TX","401","195","0","795","11-18-2016 10:57:00","11-18-2016 13:36:00","","","","","","","47641465801","","737924","1458666","Y","11/18/2016 10:57:00 AM"
"11086074","104732","332","Y","TX","TX","406","195","94","54","11-18-2016 10:58:00","11-18-2016 11:52:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","35748999507","11-18-2016 11:52:28","546224","1994861","Y","11/18/2016 10:59:00 AM"
"11086110","405134","342","Y","TX","TXU","403","195","0","1054","11-18-2016 11:12:00","11-18-2016 12:14:00","","","","","","","67163605900","","914286","1068121","Y","11/18/2016 11:08:00 AM"
"11086107","700734","346","N","LAT","LAT","0","197","0","3913","11-18-2016 11:08:00","11-18-2016 11:51:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","87480928905","11-18-2016 18:35:50","930492","654822","Y","11/18/2016 11:10:00 AM"
"11086107","700734","346","N","LAT","LAT","0","197","0","3913","11-18-2016 11:08:00","11-18-2016 11:51:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","87480928905","11-18-2016 11:59:44","930492","654822","Y","11/18/2016 11:10:00 AM"
"11085518","408165","348","N","LAT","TXU","0","25","0","210","11-18-2016 11:09:00","11-18-2016 12:19:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   30% Palms:","","","","68035660402","11-18-2016 12:30:58","959530","925437","Y","11/18/2016 11:11:00 AM"
"11086095","806534","353","N","TX","SNC","66","7","93","137","11-18-2016 11:10:00","11-18-2016 13:27:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","86445294701","11-18-2016 14:09:37","877670","477547","Y","11/18/2016 11:14:00 AM"
"11086028","802836","351","Y","LAT","LAT","401","195","104","1372","11-18-2016 11:14:00","11-18-2016 12:52:00","","","","","","","87563726605","","935691","569105","Y","11/18/2016 11:14:00 AM"
"11086072","401135","355","Y","TX","TX","405","195","94","95","11-18-2016 11:15:00","11-18-2016 12:50:00","","","","","","","66957137809","","901947","1039084","Y","11/18/2016 11:15:00 AM"
"11086152","404032","356","Y","TX","TX","192","193","0","10","11-18-2016 11:26:00","11-18-2016 11:31:00","","","","","","","67822966301","","951051","863416","Y","11/18/2016 11:17:00 AM"
"11086150","503962","358","Y","TX","TXU","403","195","94","588","11-18-2016 11:11:00","11-18-2016 12:00:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","56104907900","11-20-2016 10:07:23","388562","775025","Y","11/18/2016 11:18:00 AM"
"11085934","106532","357","N","TX","SNC","0","188","85","78","11-18-2016 11:16:00","11-18-2016 12:34:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","37801995001","11-18-2016 12:41:18","651101","1757973","Y","11/18/2016 11:18:00 AM"
"11085922","407232","363","N","SV","SNC","66","20","91","366","11-18-2016 11:20:00","11-18-2016 17:26:00","TMRepairActionTrimTree","General","Trim/Remove Tree 7   1% Palms:  R/O","","","","67419876809","11-18-2016 12:45:23","930665","848683","Y","11/18/2016 11:20:00 AM"
"11085922","407232","363","N","SV","SNC","66","20","91","366","11-18-2016 11:20:00","11-18-2016 17:26:00","TMRepairActionSpliceConductor","General","Splice 2A SVC","N","N","N","67419876809","11-18-2016 12:48:46","930665","848683","Y","11/18/2016 11:20:00 AM"
"11085935","102362","361","Y","TX","TX","401","195","102","110","11-18-2016 11:20:00","11-18-2016 12:15:00","","","","","","","36529278205","","582421","1900072","Y","11/18/2016 11:20:00 AM"
"11086108","503763","367","N","SV","NLS","311","188","105","370","11-18-2016 11:20:00","11-18-2016 17:30:00","","","","","","","54442610200","","303427","961734","Y","11/18/2016 11:23:00 AM"
"11086127","400133","372","Y","TX","TX","192","193","0","396","11-18-2016 11:26:00","11-18-2016 12:10:00","","","","","","","68222514301","","968858","862402","Y","11/18/2016 11:26:00 AM"
"11085988","411961","378","N","LAT","LAT","66","20","81","16802","11-18-2016 11:32:00","11-18-2016 17:45:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   0% Palms:  R/O","","","","66259591411S","11-18-2016 12:09:18","869184","1045963","Y","11/18/2016 11:35:00 AM"
"11085586","503431","381","Y","LAT","LAT","401","195","102","9300","11-18-2016 11:40:00","11-18-2016 14:46:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","52345849502","11-19-2016 07:03:03","199891","982284","Y","11/18/2016 11:39:00 AM"
"11085734","408664","384","N","TX","SNC","0","190","0","46","11-18-2016 11:38:00","11-18-2016 12:24:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","66617647305","11-18-2016 12:43:50","889437","838794","Y","11/18/2016 11:41:00 AM"
"11085734","408664","384","N","TX","SNC","0","190","0","46","11-18-2016 11:38:00","11-18-2016 12:24:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","66617647305","11-18-2016 12:43:50","889437","838794","Y","11/18/2016 11:41:00 AM"
"11086153","104431","389","N","LAT","LATU","260","189","111","10553","11-18-2016 11:41:00","11-18-2016 14:34:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","37702994604","11-18-2016 14:48:07","646066","1762848","Y","11/18/2016 11:44:00 AM"
"11086153","104431","389","N","LAT","LATU","260","189","111","10553","11-18-2016 11:41:00","11-18-2016 14:34:00","TMRepairActionAccessable","General","See Comments","","","","37702994604","11-18-2016 14:48:07","646066","1762848","Y","11/18/2016 11:44:00 AM"
"11086153","104431","389","N","LAT","LATU","260","189","111","10553","11-18-2016 11:41:00","11-18-2016 14:34:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","37702994604","11-18-2016 14:37:58","646066","1762848","Y","11/18/2016 11:44:00 AM"
"11086153","104431","389","N","LAT","LATU","260","189","111","10553","11-18-2016 11:41:00","11-18-2016 14:34:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","37702994604","11-18-2016 14:48:07","646066","1762848","Y","11/18/2016 11:44:00 AM"
"11085945","802437","404","N","TX","LAT","0","7","0","267","11-18-2016 11:47:00","11-18-2016 13:16:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","86649462605W","11-18-2016 13:43:39","888921","496621","Y","11/18/2016 11:54:00 AM"
"11085891","305231","405","N","SV","SNC","0","190","0","120","11-18-2016 11:50:00","11-18-2016 13:50:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","26076063701","11-18-2016 13:57:15","150230","2126554","Y","11/18/2016 11:55:00 AM"
"11086113","802236","413","Y","TX","TX","401","195","93","648","11-18-2016 12:04:00","11-18-2016 13:25:00","","","","","","","87159321105","","913523","545820","Y","11/18/2016 12:04:00 PM"
"11086112","405331","416","N","TX","TXU","0","197","0","150","11-18-2016 11:58:00","11-18-2016 12:28:00","","","","","","","67729012704","","941370","896539","Y","11/18/2016 12:07:00 PM"
"11085722","502835","417","Y","TX","TX","66","193","94","76","11-18-2016 12:08:00","11-18-2016 13:24:00","","","","","","","51266609807","","144463","1087786","Y","11/18/2016 12:08:00 PM"
"11086061","705235","421","N","TX","TX","66","18","0","102","11-18-2016 12:05:00","11-18-2016 12:39:00","","","","","","","87074359802","","908121","625131","Y","11/18/2016 12:12:00 PM"
"11086083","804837","427","Y","TX","TX","192","188","91","198","11-18-2016 12:18:00","11-18-2016 12:51:00","","","","","","","87068710404","","909966","590598","Y","11/18/2016 12:18:00 PM"
"11086020","503263","430","N","TX","TX","0","190","0","600","11-18-2016 12:15:00","11-18-2016 13:30:00","","","","","","","53346463800","","247886","984147","Y","11/18/2016 12:22:00 PM"
"11085521","500534","440","Y","TX","TX","405","195","94","264","11-18-2016 12:28:00","11-18-2016 13:56:00","","","","","","","51762577405","","169248","1066278","Y","11/18/2016 12:28:00 PM"
"11085458","805836","441","N","SV","NLS","311","188","104","188","11-18-2016 14:07:00","11-18-2016 17:15:00","TMRepairActionReplaceConductor","General","Replace 80 ft 1/0TPX SVC","N","N","N","86045860402","11-18-2016 14:32:41","860562","475326","Y","11/18/2016 12:29:00 PM"
"11085472","404938","444","Y","TX","TX","401","195","102","28","11-18-2016 12:33:00","11-18-2016 13:01:00","","","","","","","67053060309","","906487","1015397","Y","11/18/2016 12:33:00 PM"
"11085486","402635","455","N","SV","SNCU","66","189","111","56","11-18-2016 16:34:00","11-18-2016 17:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","68132345202","11-18-2016 15:04:47","962910","912824","Y","11/18/2016 12:40:00 PM"
"11085486","402635","455","N","SV","SNCU","66","189","111","56","11-18-2016 16:34:00","11-18-2016 17:30:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","68132345202","11-18-2016 15:04:47","962910","912824","Y","11/18/2016 12:40:00 PM"
"11085486","402635","455","N","SV","SNCU","66","189","111","56","11-18-2016 16:34:00","11-18-2016 17:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","68132345202","11-18-2016 15:04:47","962910","912824","Y","11/18/2016 12:40:00 PM"
"11085769","702431","456","N","FDR","FDR","311","188","104","64551","11-18-2016 13:00:00","11-18-2016 14:52:00","TMRepairActionAccessable","General","See Comments","","","","87370587406","11-18-2016 14:15:05","924184","604139","Y","11/18/2016 12:41:00 PM"
"11085769","702431","456","N","FDR","FDR","311","188","104","64551","11-18-2016 13:00:00","11-18-2016 14:52:00","TMRepairActionSpliceConductor","General","Splice 568A A,B,C PRI","Y","Y","Y","87370587406","11-18-2016 14:15:05","924184","604139","Y","11/18/2016 12:41:00 PM"
"11085502","202631","459","Y","TX","TXU","408","195","0","140","11-18-2016 13:15:00","11-18-2016 13:25:00","","","","","","","48919081801","","801757","1347103","Y","11/18/2016 12:42:00 PM"
"11085415","402132","462","N","SV","NLS","66","189","111","187","11-18-2016 17:23:00","11-18-2016 20:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","68024660406","11-18-2016 17:50:35","959616","870447","Y","11/18/2016 12:44:00 PM"
"11085415","402132","462","N","SV","NLS","66","189","111","187","11-18-2016 17:23:00","11-18-2016 20:30:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","68024660406","11-18-2016 17:51:11","959616","870447","Y","11/18/2016 12:44:00 PM"
"11085415","402132","462","N","SV","NLS","66","189","111","187","11-18-2016 17:23:00","11-18-2016 20:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","68024660406","11-18-2016 17:50:35","959616","870447","Y","11/18/2016 12:44:00 PM"
"11085415","402132","462","N","SV","NLS","66","189","111","187","11-18-2016 17:23:00","11-18-2016 20:30:00","TMRepairActionReplaceConductor","General","Replace 84 ft 1/0A SVC","N","N","N","68024660406","12-02-2016 09:07:59","959616","870447","Y","11/18/2016 12:44:00 PM"
"11086042","402936","463","Y","TX","TXU","403","195","0","126","11-18-2016 12:51:00","11-18-2016 13:12:00","","","","","","","65686275406","","837636","1182906","Y","11/18/2016 12:46:00 PM"
"11085475","800248","467","Y","TX","TX","192","194","102","22","11-18-2016 12:49:00","11-18-2016 13:00:00","","","","","","","87455613106","","930573","526944","Y","11/18/2016 12:49:00 PM"
"11085977","705235","470","N","SV","NLS","66","188","91","66","11-18-2016 19:19:00","11-18-2016 20:25:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87074485701","11-18-2016 15:59:45","908520","623041","Y","11/18/2016 12:50:00 PM"
