FEEDER,FEEDER,INSTALL_DATE,SUBSTATION,COUNTY,KV,AREA,TYPE,CUSTOMERS,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,AFS,CAPBANK,3PH_OCR,1PH_OCR,FDR_OH,FDR_UG,LAT_OH,LAT_UG,POLE_COUNT,REGION,RELAY,AFS_SCHEME,HARDENING,FI,HAS_AFS,HAS_AFS_OCR,IS_DADE,HAS_INDUSTRIAL,LENGTH,PCT_UG,OH_FDR,UG_FDR,HYBRID,CEMM35_FEEDER,4N+_FEEDER
502533,502533,1968-05-01 00:00:00+00:00,PALMA SOLA,Manatee,13.2,MS,Hybrid,969,945,18,6,0,2,0,2,2.5,0.3,8.6,3.6,352.758,WEST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,2.8,0,1,0,0,False,False
502534,502534,1970-04-01 00:00:00+00:00,PALMA SOLA,Manatee,13.2,MS,Hybrid,1340,1267,67,6,0,2,1,0,2.1,0.3,7.1,7.5,292.376,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.4,0,1,0,0,False,False
502536,502536,1974-11-04 00:00:00+00:00,PALMA SOLA,Manatee,13.2,MS,Hybrid,1094,1035,58,1,0,2,0,0,2.5,0.5,0.1,10.7,82.628,WEST,SEL351,None,2007-07-11 00:00:00+00:00,,0,0,0,1,3.0,0,1,0,0,False,False
502538,502538,1984-02-08 00:00:00+00:00,PALMA SOLA,Manatee,13.2,MS,Hybrid,1220,1054,162,4,0,2,0,0,3.7,0.6,7.8,3.5,365.47,WEST,SEL351,None,2011-12-09 00:00:00+00:00,,0,0,0,1,4.3,0,1,0,0,False,False
502561,502561,1993-06-01 00:00:00+00:00,PALMA SOLA,Manatee,22.9,MS,Hybrid,3075,2869,180,26,1,5,3,5,8.3,5.5,16.3,12.0,781.788,WEST,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,13.8,0,0,0,1,False,True
502562,502562,1993-06-01 00:00:00+00:00,PALMA SOLA,Manatee,22.9,MS,Hybrid,2582,2441,133,8,2,3,4,2,5.9,3.0,10.9,8.9,533.904,WEST,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,8.9,0,0,0,1,False,True
502563,502563,1993-06-01 00:00:00+00:00,PALMA SOLA,Manatee,22.9,MS,Hybrid,4049,3664,369,16,0,7,3,0,6.1,4.0,11.2,12.5,549.794,WEST,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,10.1,0,0,0,1,False,False
502631,502631,1965-10-01 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,687,662,24,1,0,1,1,0,2.7,0.1,5.7,1.0,266.952,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.8,0,1,0,0,False,False
502632,502632,1965-10-01 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,2035,1741,293,1,0,1,0,0,2.8,0.1,3.1,7.7,187.502,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.9,0,1,0,0,False,False
502633,502633,1966-10-03 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,287,79,208,0,0,2,0,0,1.1,0.3,0.9,1.7,63.56,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.4,0,0,0,1,False,False
502634,502634,1968-01-24 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,612,367,245,0,0,3,0,0,2.7,0.4,1.2,2.6,123.942,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.1,0,1,0,0,False,False
502635,502635,1969-12-13 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,1431,1082,346,3,0,3,0,2,2.3,0.3,8.2,5.8,333.69,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.6,0,1,0,0,False,False
502636,502636,1972-04-24 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,2051,1874,173,4,0,3,2,2,4.7,0.8,12.2,1.2,537.082,WEST,SEL751,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,5.5,0,1,0,0,False,False
502637,502637,1974-11-25 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,1219,988,231,0,0,2,2,0,3.5,0.5,4.4,1.9,251.062,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,4.0,0,1,0,0,False,False
502638,502638,1978-09-14 00:00:00+00:00,COLONIAL,Lee,13.2,TB,Hybrid,901,665,235,1,0,2,0,0,1.9,0.2,1.7,7.0,114.408,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.1,0,1,0,0,False,False
502831,502831,2000-06-27 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,UG,1502,1433,57,12,0,1,0,0,0.3,10.9,0.0,3.2,9.534,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,11.2,1,0,1,0,False,False
502832,502832,1967-03-01 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,1255,1127,126,2,0,1,0,0,2.9,0.1,7.6,1.9,333.69,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.0,0,1,0,0,False,False
502833,502833,1969-07-17 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,571,395,174,2,0,3,0,0,1.3,0.6,1.2,1.3,79.45,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,1.9,0,0,0,1,False,False
502834,502834,1971-06-01 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,1536,1381,153,2,0,2,0,0,3.4,0.4,11.3,2.1,467.166,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.8,0,1,0,0,False,False
502835,502835,1972-09-01 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,1429,1261,164,4,0,2,0,0,2.1,2.7,2.3,1.4,139.832,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.8,1,0,0,1,False,False
502836,502836,1999-07-25 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,386,226,160,0,0,1,0,0,1.1,1.6,0.5,0.9,50.848,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,2.7,1,0,0,1,False,False
502837,502837,1973-03-16 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,534,459,72,3,0,2,1,0,3.1,2.5,3.1,2.0,197.036,WEST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,5.6,0,0,0,1,False,False
502838,502838,1974-02-05 00:00:00+00:00,PAYNE,Sarasota,13.2,MS,Hybrid,550,522,28,0,0,1,0,0,0.3,1.6,0.2,0.8,15.89,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.9,1,0,1,0,False,False
502931,502931,1968-06-01 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,1547,1390,151,6,0,2,0,0,2.8,0.9,4.8,2.8,241.528,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.7,0,0,0,1,False,False
502932,502932,1968-06-01 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,2559,2378,179,2,0,4,0,0,4.3,0.1,13.3,2.9,559.328,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.4,0,1,0,0,False,False
502933,502933,1970-09-11 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,1712,1624,85,3,0,2,0,0,2.9,0.1,4.4,6.7,231.994,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.0,0,1,0,0,False,False
502934,502934,1971-12-06 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,2587,2377,206,4,0,1,0,0,4.6,0.1,8.5,11.4,416.318,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.7,0,1,0,0,False,False
502935,502935,1971-09-29 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,1590,1365,219,6,0,2,0,0,3.9,1.2,4.6,4.3,270.13,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.1,0,0,0,1,False,False
502936,502936,1977-08-16 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,3159,2885,272,2,0,3,0,0,4.3,0.3,6.2,3.8,333.69,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.6,0,1,0,0,False,False
502937,502937,1979-04-22 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,2265,2175,89,1,0,4,1,0,4.3,0.5,7.9,5.0,387.716,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,4.8,0,1,0,0,False,False
502938,502938,1984-05-01 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,2815,2624,187,4,0,2,0,2,3.5,0.1,5.7,5.3,292.376,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.6,0,1,0,0,False,False
502939,502939,1998-07-08 00:00:00+00:00,ONECO,Manatee,13.2,MS,Hybrid,2596,2533,59,4,0,2,0,0,2.7,0.5,7.2,7.9,314.622,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.2,0,1,0,0,False,False
503031,503031,1968-07-01 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1855,1637,215,3,0,3,0,0,2.8,0.3,5.0,5.2,247.884,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.1,0,1,0,0,False,False
503032,503032,1968-07-01 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,938,707,220,11,0,1,0,0,1.9,0.1,7.1,2.5,286.02,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.0,0,1,0,0,False,False
503033,503033,1968-07-01 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1012,952,54,6,0,2,0,0,2.7,1.8,5.1,3.9,247.884,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.5,0,0,0,1,False,False
503034,503034,1969-10-09 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1449,1277,162,10,0,3,0,0,4.6,0.3,8.8,2.3,425.852,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.9,0,1,0,0,False,False
503035,503035,1971-05-27 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1079,1011,68,0,0,0,0,0,1.3,0.3,3.0,5.9,136.654,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.6,0,1,0,0,False,False
503036,503036,1971-05-27 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1755,1625,125,5,0,3,1,0,3.7,0.7,6.5,8.0,324.156,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,4.4,0,1,0,0,False,False
503037,503037,1972-06-07 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,1328,1276,43,9,1,3,0,2,3.5,2.3,9.1,3.1,400.428,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,5.8,0,0,0,1,False,False
503038,503038,1975-02-10 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,2606,2524,82,0,1,2,1,0,0.9,1.9,2.6,5.3,111.23,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,0,2.8,1,0,0,1,False,False
503039,503039,2008-11-21 00:00:00+00:00,PHILLIPPI,Sarasota,13.2,MS,Hybrid,2593,2229,360,4,2,3,0,0,3.2,2.4,5.0,7.6,260.596,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,5.6,0,0,0,1,False,False
503131,503131,1969-07-01 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,2044,1911,119,14,0,2,1,0,2.6,1.8,0.7,13.8,104.874,WEST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,4.4,0,0,0,1,False,False
503132,503132,1969-07-01 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,2620,2357,252,11,0,3,1,2,2.9,1.6,6.0,7.4,282.842,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,4.5,0,0,0,1,False,False
503133,503133,1970-10-09 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,1595,1391,195,9,0,2,1,1,3.4,2.4,3.7,6.5,225.638,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.8,0,0,0,1,False,False
503134,503134,1970-07-22 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,1766,1495,253,18,0,2,0,0,2.1,1.5,0.2,12.1,73.094,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.6,0,0,0,1,False,False
503135,503135,1972-01-04 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,1702,1615,80,7,0,4,0,0,2.3,2.3,2.3,5.0,146.188,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.6,0,0,0,1,False,False
503136,503136,1974-09-30 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,1210,1029,169,12,0,3,0,0,1.0,4.2,0.0,7.2,31.78,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.2,1,0,1,0,False,False
503137,503137,1982-03-01 00:00:00+00:00,SOLANA,Collier,13.2,,UG,1814,1764,47,3,0,1,0,0,0.5,7.0,0.0,4.1,15.89,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,7.5,1,0,1,0,False,False
503138,503138,1991-06-19 00:00:00+00:00,SOLANA,Collier,13.2,,Hybrid,1294,869,419,6,0,3,0,0,3.8,0.7,4.0,5.3,247.884,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.5,0,1,0,0,False,False
503261,503261,1970-08-01 00:00:00+00:00,COCOPLUM,Sarasota,22.9,TB,Hybrid,2965,2810,150,5,2,3,1,4,5.2,0.1,24.3,13.5,937.51,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,5.3,0,1,0,0,False,False
503262,503262,1970-08-01 00:00:00+00:00,COCOPLUM,Sarasota,22.9,TB,Hybrid,3129,2696,426,7,2,3,0,7,10.7,0.0,67.7,10.0,2491.552,WEST,SEL751,1.5 Scheme,2013-12-31 00:00:00+00:00,FI,1,1,0,1,10.7,0,1,0,0,False,False
503263,503263,1981-07-03 00:00:00+00:00,COCOPLUM,Sarasota,22.9,TB,Hybrid,3130,2994,129,7,0,3,0,0,7.2,0.2,37.1,21.7,1407.854,WEST,SEL751,None,1982-07-18 00:00:00+00:00,FI,0,0,0,1,7.4,0,1,0,0,False,False
503264,503264,1985-02-02 00:00:00+00:00,COCOPLUM,Sarasota,22.9,TB,Hybrid,3352,3229,116,7,2,3,1,0,9.0,0.2,50.0,12.1,1875.02,WEST,MECHANICAL,1.5 Scheme,2009-06-30 00:00:00+00:00,,1,1,0,1,9.2,0,1,0,0,False,False
503265,503265,1987-05-04 00:00:00+00:00,COCOPLUM,Sarasota,22.9,TB,Hybrid,3413,3126,277,10,3,4,0,0,6.8,0.0,11.8,32.0,591.108,WEST,MECHANICAL,1.5 Scheme,2010-10-29 00:00:00+00:00,FI,1,1,0,1,6.8,0,1,0,0,False,False
503431,503431,1971-04-01 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,OH,2292,2267,24,1,0,4,1,0,5.8,0.1,24.4,0.2,959.756,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.9,0,1,0,0,False,False
503432,503432,1971-04-01 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,Hybrid,1375,847,525,3,0,3,0,0,4.8,0.2,6.9,5.8,371.826,WEST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.0,0,1,0,0,False,False
503433,503433,1973-09-12 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,Hybrid,1626,1563,63,0,0,2,1,0,3.7,0.1,8.0,5.3,371.826,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,3.8,0,1,0,0,False,False
503434,503434,1975-03-18 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,Hybrid,2014,1715,296,3,0,2,2,2,6.1,0.6,15.5,6.5,686.448,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.7,0,1,0,0,False,False
503435,503435,1978-05-24 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,OH,2415,2379,34,2,0,3,2,0,3.6,0.2,27.5,0.4,988.358,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.8,0,1,0,0,False,False
503436,503436,1979-07-25 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,Hybrid,2377,2233,138,6,0,3,1,2,6.5,0.1,6.5,19.4,413.14,WEST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,6.6,0,1,0,0,False,False
503437,503437,1982-09-17 00:00:00+00:00,SOUTH VENICE,Sarasota,13.2,MS,OH,1444,1424,20,0,0,2,0,0,4.1,0.3,11.8,0.5,505.302,WEST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,0,0,0,4.4,0,1,0,0,False,False
503561,503561,1971-01-01 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,4752,4462,271,19,6,2,0,0,6.4,0.2,8.6,26.1,476.7,WEST,MECHANICAL,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,6.6,0,1,0,0,False,False
503562,503562,1971-01-01 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,3881,3218,647,16,4,5,2,1,7.7,1.2,11.2,11.7,600.642,WEST,SEL751,3.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,8.9,0,1,0,0,False,False
503563,503563,1971-04-20 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,2238,1901,327,10,4,4,1,0,4.7,0.9,3.3,10.4,254.24,WEST,MECHANICAL,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,5.6,0,1,0,0,False,False
503564,503564,1972-04-03 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,3455,3135,292,28,4,3,1,0,5.4,1.1,7.1,19.4,397.25,WEST,MECHANICAL,3.5 Scheme,2015-03-31 00:00:00+00:00,,1,1,0,1,6.5,0,1,0,0,False,False
503565,503565,1973-10-19 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,4590,4437,127,26,3,2,0,0,4.9,0.4,2.7,30.8,241.528,WEST,MECHANICAL,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,5.3,0,1,0,0,False,False
503566,503566,1974-09-26 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,3579,3375,188,16,6,3,3,0,3.8,0.1,3.8,21.6,241.528,WEST,MECHANICAL,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,3.9,0,1,0,0,False,False
503567,503567,1977-10-14 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,3193,2974,209,10,2,2,2,0,4.4,1.5,1.3,17.2,181.146,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,5.9,0,0,0,1,False,False
503568,503568,1988-03-31 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,3256,2770,455,31,2,3,1,4,5.6,1.2,8.9,10.7,460.81,WEST,SEL751,3.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,6.8,0,1,0,0,False,False
503569,503569,2002-06-14 00:00:00+00:00,ALLIGATOR,Collier,22.9,,Hybrid,2705,2264,377,64,4,4,2,0,8.2,4.5,11.4,26.1,622.888,WEST,SEL751,3.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,12.7,0,0,0,1,False,True
503631,503631,1972-01-01 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1347,1278,58,11,0,3,0,3,3.0,0.6,9.2,7.5,387.716,WEST,SEL251,Support Feeder,1982-07-18 00:00:00+00:00,,0,1,0,1,3.6,0,1,0,0,False,False
503632,503632,1972-01-01 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1768,1578,190,0,0,4,1,0,2.6,0.4,2.5,10.4,162.078,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,3.0,0,1,0,0,False,False
503633,503633,1972-06-27 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1579,1213,366,0,0,3,0,0,2.2,1.0,0.7,7.1,92.162,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.2,0,0,0,1,False,False
503634,503634,1975-01-07 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1871,1633,238,0,0,4,0,0,2.9,0.2,1.8,9.7,149.366,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.1,0,1,0,0,False,False
503635,503635,1976-03-15 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,2350,1905,445,0,0,2,1,0,2.2,0.2,1.1,9.8,104.874,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,2.4,0,1,0,0,False,False
503636,503636,1978-06-07 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,2049,1845,204,0,0,2,0,0,2.7,1.1,1.8,12.8,143.01,WEST,SEL351,None,2008-08-31 00:00:00+00:00,,0,0,0,0,3.8,0,0,0,1,False,False
503637,503637,1981-03-13 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1785,1623,161,1,0,2,1,0,3.7,1.4,2.4,9.7,193.858,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.1,0,0,0,1,False,False
503638,503638,1984-03-20 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,1053,937,114,2,0,1,0,1,1.2,0.6,4.5,4.7,181.146,WEST,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,1.8,0,0,0,1,False,False
503639,503639,2002-01-29 00:00:00+00:00,EDISON,Lee,13.2,,Hybrid,2577,2404,173,0,0,3,0,0,2.9,1.1,3.9,18.1,216.104,WEST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,4.0,0,0,0,1,False,False
503761,503761,1972-11-01 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,1782,1221,559,2,0,3,1,0,4.9,0.1,12.3,11.5,546.616,WEST,SEL751,None,2010-07-28 00:00:00+00:00,FI,0,1,0,1,5.0,0,1,0,0,False,False
503762,503762,1972-11-01 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,2385,2040,343,2,0,4,1,0,5.5,0.1,22.3,2.1,883.484,WEST,SEL751,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,5.6,0,1,0,0,False,False
503763,503763,1972-11-01 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,1239,1077,162,0,2,2,0,0,3.2,0.3,11.2,1.3,457.632,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,0,3.5,0,1,0,0,False,False
503764,503764,1978-11-08 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,4020,3730,282,8,2,4,1,2,12.0,1.0,20.8,30.5,1042.384,WEST,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,13.0,0,1,0,0,False,False
503765,503765,1982-07-30 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,2836,2725,109,2,2,4,2,2,7.2,0.3,40.4,5.3,1512.728,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,7.5,0,1,0,0,False,False
503766,503766,1989-11-03 00:00:00+00:00,HARBOR,Charlotte,22.9,TB,Hybrid,2633,2531,102,0,1,3,1,2,6.1,0.7,24.4,1.3,969.29,WEST,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,0,6.8,0,1,0,0,False,False
503861,503861,1973-06-01 00:00:00+00:00,ORTIZ,Lee,22.9,TB,Hybrid,2801,2526,275,0,0,4,4,0,5.4,0.1,19.1,4.8,778.61,WEST,SEL751,None,1982-07-18 00:00:00+00:00,FI,0,1,0,0,5.5,0,1,0,0,False,False
503862,503862,1973-06-01 00:00:00+00:00,ORTIZ,Lee,22.9,TB,Hybrid,2721,2321,397,3,0,3,3,0,7.7,0.9,18.0,13.0,816.746,WEST,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,0,1,0,1,8.6,0,1,0,0,False,False
503863,503863,1974-12-31 00:00:00+00:00,ORTIZ,Lee,22.9,TB,Hybrid,2380,2202,176,2,0,4,3,0,6.4,0.3,15.0,7.9,680.092,WEST,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,0,1,0,1,6.7,0,1,0,0,False,True
503864,503864,1982-08-11 00:00:00+00:00,ORTIZ,Lee,22.9,TB,Hybrid,1071,681,387,3,0,5,2,0,9.4,0.3,15.9,5.3,804.034,WEST,SEL751,1.5 Scheme,2014-02-25 00:00:00+00:00,FI,0,1,0,1,9.7,0,1,0,0,False,False
503865,503865,2005-02-03 00:00:00+00:00,ORTIZ,Lee,22.9,TB,Hybrid,1737,1386,350,1,1,1,0,0,8.1,2.5,4.8,14.3,409.962,WEST,SEL351,1.5 Scheme,2013-12-31 00:00:00+00:00,,1,1,0,1,10.6,0,0,0,1,False,False
503961,503961,1974-08-01 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,4475,4210,252,13,4,4,1,1,3.8,4.1,12.6,6.4,521.192,WEST,SEL351,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,7.9,1,0,0,1,False,False
503962,503962,1974-08-01 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,3590,3479,110,1,4,4,1,0,5.9,1.9,16.3,22.7,705.516,WEST,SEL351,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,7.8,0,0,0,1,False,False
503963,503963,1976-09-01 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,1608,1523,81,4,0,1,0,0,3.8,1.4,3.6,15.8,235.172,WEST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,5.2,0,0,0,1,False,False
503964,503964,1983-05-17 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,4129,3891,230,8,2,3,0,1,5.8,7.9,3.7,8.1,301.91,WEST,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,13.7,1,0,0,1,False,False
503965,503965,1986-01-24 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,4885,4505,372,8,2,2,0,3,5.9,1.6,5.5,28.4,362.292,WEST,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,7.5,0,0,0,1,False,False
503966,503966,1991-06-25 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,2090,1894,190,6,0,2,3,0,5.1,4.9,5.2,15.7,327.334,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,10.0,0,0,0,1,False,False
503967,503967,1997-08-01 00:00:00+00:00,ESTERO,Lee,22.9,,Hybrid,2267,1931,318,18,2,2,0,1,4.9,3.7,15.9,11.0,661.024,WEST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,8.6,0,0,0,1,False,False
